Working Directory: `C:\Users\Sami\Desktop\SRT\Code\Translation_to_keyboard_code`
Log File `./LogFiles/Log20200210_1316.txt` opened OK.
CSV File `./LogFiles/Log20200210_1316.csv` opened OK.
20200210_131629,0.191026,Information,3,1,1,0,There are 1 MIDI Output ports available.
20200210_131629,0.191213,Information,3,1,1,0,Output port #1: Microsoft GS Wavetable Synth 0
20200210_131629,0.191742,Information,3,1,1,0,Sensor 3 is Leddartech
20200210_131629,0.191763,Information,3,1,1,0,Location 1 is Side
20200210_131629,0.191780,Information,3,1,1,0,Song 1 is one-finger scales
20200210_131629,0.191795,Information,3,1,1,0,Trial # is 0
20200210_131629,0.191812,Information,3,1,1,0,Attempting to start the realsense
20200210_131630,0.713282,Information,3,1,1,0,At begining of Master Control's loop
20200210_131630,0.719548,DEBUG!,3,1,1,0,======================
20200210_131630,0.719569,DEBUG!,3,1,1,0,Keyboard Resetting keys played
20200210_131630,0.719585,DEBUG!,3,1,1,0,In Realsense GetPointCloud
20200210_131630,0.719598,DEBUG!,3,1,1,0,Never leaving Realsense GetPointCloud
20200210_131630,1.439439,Information,3,1,1,0,In MC Loop, Realsense, Idx=0, Coord=[-45.172085, -28.179623, 52.200001], FinalFingerPos=[26.600001, -40.092085, -25.679623], Midi=[None]
20200210_131630,1.439481,Information,3,1,1,0,In MC Loop, Realsense, Idx=1, Coord=[-44.946487, -28.341576, 52.500004], FinalFingerPos=[26.900004, -39.866487, -25.841576], Midi=[None]
20200210_131630,1.439506,Information,3,1,1,0,In MC Loop, Realsense, Idx=2, Coord=[-44.715336, -28.503525, 52.799999], FinalFingerPos=[27.199999, -39.635336, -26.003525], Midi=[None]
20200210_131630,1.439531,Information,3,1,1,0,In MC Loop, Realsense, Idx=3, Coord=[-44.646175, -28.773447, 53.300007], FinalFingerPos=[27.700007, -39.566175, -26.273447], Midi=[None]
20200210_131630,1.439554,Information,3,1,1,0,In MC Loop, Realsense, Idx=4, Coord=[-44.816284, -29.205317, 54.100002], FinalFingerPos=[28.500002, -39.736284, -26.705317], Midi=[None]
20200210_131630,1.439578,Information,3,1,1,0,In MC Loop, Realsense, Idx=5, Coord=[-45.053524, -29.691175, 55.000000], FinalFingerPos=[29.400000, -39.973524, -27.191175], Midi=[None]
20200210_131630,1.439602,Information,3,1,1,0,In MC Loop, Realsense, Idx=6, Coord=[-44.950165, -29.961094, 55.500000], FinalFingerPos=[29.900000, -39.870165, -27.461094], Midi=[None]
20200210_131630,1.439626,Information,3,1,1,0,In MC Loop, Realsense, Idx=7, Coord=[-45.077766, -30.392965, 56.300003], FinalFingerPos=[30.700003, -39.997766, -27.892965], Midi=[None]
20200210_131630,1.439649,Information,3,1,1,0,In MC Loop, Realsense, Idx=8, Coord=[-45.348862, -30.932804, 57.300003], FinalFingerPos=[31.700003, -40.268862, -28.432804], Midi=[None]
20200210_131630,1.439672,Information,3,1,1,0,In MC Loop, Realsense, Idx=9, Coord=[-45.601471, -31.472645, 58.299999], FinalFingerPos=[32.699999, -40.521471, -28.972645], Midi=[None]
20200210_131630,1.439696,Information,3,1,1,0,In MC Loop, Realsense, Idx=10, Coord=[-45.526424, -31.796551, 58.900005], FinalFingerPos=[33.300005, -40.446424, -29.296551], Midi=[None]
20200210_131630,1.439719,Information,3,1,1,0,In MC Loop, Realsense, Idx=11, Coord=[-45.287548, -32.012486, 59.300007], FinalFingerPos=[33.700007, -40.207548, -29.512486], Midi=[None]
20200210_131630,1.439743,Information,3,1,1,0,In MC Loop, Realsense, Idx=12, Coord=[-45.116718, -32.282406, 59.800003], FinalFingerPos=[34.200003, -40.036718, -29.782406], Midi=[None]
20200210_131630,1.439767,Information,3,1,1,0,In MC Loop, Realsense, Idx=13, Coord=[-45.160210, -32.714275, 60.600002], FinalFingerPos=[35.000002, -40.080210, -30.214275], Midi=[None]
20200210_131630,1.439791,Information,3,1,1,0,In MC Loop, Realsense, Idx=14, Coord=[-45.262512, -33.200130, 61.500000], FinalFingerPos=[35.900000, -40.182512, -30.700130], Midi=[None]
20200210_131630,1.439815,Information,3,1,1,0,In MC Loop, Realsense, Idx=15, Coord=[-44.986725, -33.847939, 62.700005], FinalFingerPos=[37.100005, -39.906725, -31.347939], Midi=[None]
20200210_131630,1.439838,Information,3,1,1,0,In MC Loop, Realsense, Idx=16, Coord=[-44.903015, -34.225826, 63.400002], FinalFingerPos=[37.800002, -39.823015, -31.725826], Midi=[None]
20200210_131630,1.439862,Information,3,1,1,0,In MC Loop, Realsense, Idx=17, Coord=[-45.016079, -34.765667, 64.400009], FinalFingerPos=[38.800009, -39.936079, -32.265667], Midi=[None]
20200210_131630,1.439885,Information,3,1,1,0,In MC Loop, Realsense, Idx=18, Coord=[-45.179619, -35.359489, 65.500000], FinalFingerPos=[39.900000, -40.099619, -32.859489], Midi=[None]
20200210_131630,1.439909,Information,3,1,1,0,In MC Loop, Realsense, Idx=19, Coord=[-45.186729, -35.845345, 66.400002], FinalFingerPos=[40.800002, -40.106729, -33.345345], Midi=[None]
20200210_131630,1.439932,Information,3,1,1,0,In MC Loop, Realsense, Idx=20, Coord=[-45.311462, -36.439167, 67.500000], FinalFingerPos=[41.900000, -40.231462, -33.939167], Midi=[None]
20200210_131630,1.439956,Information,3,1,1,0,In MC Loop, Realsense, Idx=21, Coord=[-45.283455, -36.925022, 68.400002], FinalFingerPos=[42.800002, -40.203455, -34.425022], Midi=[None]
20200210_131630,1.439980,Information,3,1,1,0,In MC Loop, Realsense, Idx=22, Coord=[-45.108250, -37.302910, 69.100006], FinalFingerPos=[43.500006, -40.028250, -34.802910], Midi=[None]
20200210_131630,1.440003,Information,3,1,1,0,In MC Loop, Realsense, Idx=23, Coord=[-45.177528, -37.896736, 70.200005], FinalFingerPos=[44.600005, -40.097528, -35.396736], Midi=[None]
20200210_131630,1.440027,Information,3,1,1,0,In MC Loop, Realsense, Idx=24, Coord=[-45.380104, -39.192348, 72.599998], FinalFingerPos=[46.999998, -40.300104, -36.692348], Midi=[None]
20200210_131630,1.440051,Information,3,1,1,0,In MC Loop, Realsense, Idx=25, Coord=[-45.140205, -39.570240, 73.300003], FinalFingerPos=[47.700003, -40.060205, -37.070240], Midi=[None]
20200210_131630,1.440074,Information,3,1,1,0,In MC Loop, Realsense, Idx=26, Coord=[-45.069340, -40.110077, 74.300003], FinalFingerPos=[48.700003, -39.989340, -37.610077], Midi=[None]
20200210_131630,1.440098,Information,3,1,1,0,In MC Loop, Realsense, Idx=27, Coord=[-44.920261, -40.595932, 75.200005], FinalFingerPos=[49.600005, -39.840261, -38.095932], Midi=[None]
20200210_131630,1.440122,Information,3,1,1,0,In MC Loop, Realsense, Idx=28, Coord=[-44.578114, -40.919834, 75.800003], FinalFingerPos=[50.200003, -39.498114, -38.419834], Midi=[None]
20200210_131630,1.440146,Information,3,1,1,0,In MC Loop, Realsense, Idx=29, Coord=[-44.340649, -41.351707, 76.600006], FinalFingerPos=[51.000006, -39.260649, -38.851707], Midi=[None]
