Working Directory: `C:\Users\Sami\Desktop\SRT\Code\Translation_to_keyboard_code`
Log File `./LogFiles/Log20200210_1253.txt` opened OK.
CSV File `./LogFiles/Log20200210_1253.csv` opened OK.
20200210_125317,0.175329,Information,3,1,1,0,There are 1 MIDI Output ports available.
20200210_125317,0.175504,Information,3,1,1,0,Output port #1: Microsoft GS Wavetable Synth 0
20200210_125317,0.176199,Information,3,1,1,0,Sensor 3 is Leddartech
20200210_125317,0.176213,Information,3,1,1,0,Location 1 is Side
20200210_125317,0.176223,Information,3,1,1,0,Song 1 is one-finger scales
20200210_125317,0.176233,Information,3,1,1,0,Trial # is 0
20200210_125317,0.176245,Information,3,1,1,0,Attempting to start the realsense
20200210_125317,0.718100,Information,3,1,1,0,At begining of Master Control's loop
20200210_125317,0.724427,DEBUG!,3,1,1,0,======================
20200210_125317,0.724449,DEBUG!,3,1,1,0,Keyboard Resetting keys played
20200210_125317,0.724470,DEBUG!,3,1,1,0,In Realsense GetPointCloud
20200210_125317,0.724484,DEBUG!,3,1,1,0,Never leaving Realsense GetPointCloud
20200210_125318,1.405748,Information,3,1,1,0,In MC Loop, Realsense, Idx=0, Coord=[-38.024979, -24.238794, 44.900002], FinalFingerPos=[37.900002, -32.944979, -22.738794], Midi=[None]
20200210_125318,1.405781,Information,3,1,1,0,In MC Loop, Realsense, Idx=1, Coord=[-37.945061, -24.454731, 45.299999], FinalFingerPos=[38.299999, -32.865061, -22.954731], Midi=[None]
20200210_125318,1.405807,Information,3,1,1,0,In MC Loop, Realsense, Idx=2, Coord=[-37.774910, -24.616682, 45.600002], FinalFingerPos=[38.600002, -32.694910, -23.116682], Midi=[None]
20200210_125318,1.405832,Information,3,1,1,0,In MC Loop, Realsense, Idx=3, Coord=[-37.599216, -24.778635, 45.900002], FinalFingerPos=[38.900002, -32.519216, -23.278635], Midi=[None]
20200210_125318,1.405857,Information,3,1,1,0,In MC Loop, Realsense, Idx=4, Coord=[-37.498970, -24.994570, 46.300003], FinalFingerPos=[39.300003, -32.418970, -23.494570], Midi=[None]
20200210_125318,1.405882,Information,3,1,1,0,In MC Loop, Realsense, Idx=5, Coord=[-37.471394, -25.264490, 46.800003], FinalFingerPos=[39.800003, -32.391394, -23.764490], Midi=[None]
20200210_125318,1.405907,Information,3,1,1,0,In MC Loop, Realsense, Idx=6, Coord=[-37.592861, -25.642378, 47.500004], FinalFingerPos=[40.500004, -32.512861, -24.142378], Midi=[None]
20200210_125318,1.405931,Information,3,1,1,0,In MC Loop, Realsense, Idx=7, Coord=[-37.779606, -26.074249, 48.299999], FinalFingerPos=[41.299999, -32.699606, -24.574249], Midi=[None]
20200210_125318,1.405956,Information,3,1,1,0,In MC Loop, Realsense, Idx=8, Coord=[-37.874271, -26.452137, 49.000000], FinalFingerPos=[42.000000, -32.794271, -24.952137], Midi=[None]
20200210_125318,1.405981,Information,3,1,1,0,In MC Loop, Realsense, Idx=9, Coord=[-37.650524, -26.614088, 49.300003], FinalFingerPos=[42.300003, -32.570524, -25.114088], Midi=[None]
20200210_125318,1.406005,Information,3,1,1,0,In MC Loop, Realsense, Idx=10, Coord=[-37.572117, -26.884007, 49.800003], FinalFingerPos=[42.800003, -32.492117, -25.384007], Midi=[None]
20200210_125318,1.406030,Information,3,1,1,0,In MC Loop, Realsense, Idx=11, Coord=[-37.633507, -27.261894, 50.500000], FinalFingerPos=[43.500000, -32.553507, -25.761894], Midi=[None]
20200210_125318,1.406055,Information,3,1,1,0,In MC Loop, Realsense, Idx=12, Coord=[-37.755562, -27.693766, 51.300003], FinalFingerPos=[44.300003, -32.675562, -26.193766], Midi=[None]
20200210_125318,1.406079,Information,3,1,1,0,In MC Loop, Realsense, Idx=13, Coord=[-37.790154, -28.071657, 52.000004], FinalFingerPos=[45.000004, -32.710154, -26.571657], Midi=[None]
20200210_125318,1.406104,Information,3,1,1,0,In MC Loop, Realsense, Idx=14, Coord=[-37.740059, -28.395561, 52.600002], FinalFingerPos=[45.600002, -32.660059, -26.895561], Midi=[None]
20200210_125318,1.406129,Information,3,1,1,0,In MC Loop, Realsense, Idx=15, Coord=[-37.608047, -28.665480, 53.100002], FinalFingerPos=[46.100002, -32.528047, -27.165480], Midi=[None]
