Working Directory: `C:\Users\Sami\Desktop\SRT\Code\Translation_to_keyboard_code`
Log File `./LogFiles/Log20200210_1153.txt` opened OK.
CSV File `./LogFiles/Log20200210_1153.csv` opened OK.
20200210_115332,0.180448,Information,3,1,1,0,There are 1 MIDI Output ports available.
20200210_115332,0.180627,Information,3,1,1,0,Output port #1: Microsoft GS Wavetable Synth 0
20200210_115332,0.181553,Information,3,1,1,0,Sensor 3 is Leddartech
20200210_115332,0.181567,Information,3,1,1,0,Location 1 is Side
20200210_115332,0.181577,Information,3,1,1,0,Song 1 is one-finger scales
20200210_115332,0.181589,Information,3,1,1,0,Trial # is 0
20200210_115332,0.181606,Information,3,1,1,0,Attempting to start the realsense
20200210_115332,0.712009,Information,3,1,1,0,At begining of Master Control's loop
20200210_115332,0.717565,DEBUG!,3,1,1,0,======================
20200210_115332,0.717604,DEBUG!,3,1,1,0,Keyboard Resetting keys played
20200210_115332,0.717623,DEBUG!,3,1,1,0,In Realsense GetPointCloud
20200210_115332,0.717636,DEBUG!,3,1,1,0,Never leaving Realsense GetPointCloud
20200210_115333,1.368316,Information,3,1,1,0,In MC Loop, Realsense, Idx=0, Coord=[0.069109, 0.155912, 0.327000], FinalFingerPos=[-39.700001, 11.990901, -14.091192], Midi=[None]
20200210_115333,1.368354,Information,3,1,1,0,In MC Loop, Realsense, Idx=1, Coord=[0.070620, 0.155912, 0.327000], FinalFingerPos=[-39.700001, 12.142009, -14.091192], Midi=[None]
20200210_115333,1.368382,Information,3,1,1,0,In MC Loop, Realsense, Idx=2, Coord=[0.072131, 0.155912, 0.327000], FinalFingerPos=[-39.700001, 12.293119, -14.091192], Midi=[None]
20200210_115333,1.368410,Information,3,1,1,0,In MC Loop, Realsense, Idx=3, Coord=[0.069109, 0.157423, 0.327000], FinalFingerPos=[-39.700001, 11.990901, -14.242300], Midi=[None]
20200210_115333,1.368438,Information,3,1,1,0,In MC Loop, Realsense, Idx=4, Coord=[0.070620, 0.157423, 0.327000], FinalFingerPos=[-39.700001, 12.142009, -14.242300], Midi=[None]
20200210_115333,1.368466,Information,3,1,1,0,In MC Loop, Realsense, Idx=5, Coord=[0.072131, 0.157423, 0.327000], FinalFingerPos=[-39.700001, 12.293119, -14.242300], Midi=[None]
20200210_115333,1.368494,Information,3,1,1,0,In MC Loop, Realsense, Idx=6, Coord=[0.174569, 0.094697, 0.193000], FinalFingerPos=[-26.300001, 22.536894, -7.969700], Midi=[None]
20200210_115333,1.368521,Information,3,1,1,0,In MC Loop, Realsense, Idx=7, Coord=[0.175461, 0.094697, 0.193000], FinalFingerPos=[-26.300001, 22.626082, -7.969700], Midi=[None]
20200210_115333,1.368549,Information,3,1,1,0,In MC Loop, Realsense, Idx=8, Coord=[0.176353, 0.094697, 0.193000], FinalFingerPos=[-26.300001, 22.715267, -7.969700], Midi=[None]
20200210_115333,1.368577,Information,3,1,1,0,In MC Loop, Realsense, Idx=9, Coord=[0.173677, 0.095589, 0.193000], FinalFingerPos=[-26.300001, 22.447706, -8.058887], Midi=[None]
20200210_115333,1.368604,Information,3,1,1,0,In MC Loop, Realsense, Idx=10, Coord=[0.174569, 0.095589, 0.193000], FinalFingerPos=[-26.300001, 22.536894, -8.058887], Midi=[None]
