Working Directory: `C:\Users\Sami\Desktop\SRT\Code\Translation_to_keyboard_code`
Log File `./LogFiles/Log20200214_1049.txt` opened OK.
CSV File `./LogFiles/Log20200214_1049.csv` opened OK.
20200214_104916,0.193781,Information,3,1,1,0,There are 1 MIDI Output ports available.
20200214_104916,0.193958,Information,3,1,1,0,Output port #1: Microsoft GS Wavetable Synth 0
20200214_104916,0.195110,Information,3,1,1,0,Sensor 3 is Leddartech
20200214_104916,0.195126,Information,3,1,1,0,Location 1 is Side
20200214_104916,0.195135,Information,3,1,1,0,Song 1 is one-finger scales
20200214_104916,0.195145,Information,3,1,1,0,Trial # is 0
20200214_104916,0.195163,Information,3,1,1,0,Attempting to start the realsense
20200214_104916,0.772377,Information,3,1,1,0,At begining of Master Control's loop
20200214_104917,0.779371,DEBUG!,3,1,1,0,======================
20200214_104917,0.779408,DEBUG!,3,1,1,0,Keyboard Resetting keys played
20200214_104917,0.779429,DEBUG!,3,1,1,0,In Realsense GetPointCloud
20200214_104917,0.779452,DEBUG!,3,1,1,0,Never leaving Realsense GetPointCloud
20200214_104917,1.220772,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=0, Coord=[-44.735516, -15.501055, 91.100006], FinalFingerPos=[65.500006, -39.655516, -13.201055], Midi=[None]
20200214_104917,1.220804,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=1, Coord=[-44.519913, -15.722256, 92.400002], FinalFingerPos=[66.800002, -39.439913, -13.422256], Midi=[None]
20200214_104917,1.220828,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=2, Coord=[-44.563835, -16.045547, 94.300003], FinalFingerPos=[68.700003, -39.483835, -13.745547], Midi=[None]
20200214_104917,1.220851,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=3, Coord=[-44.665302, -16.402874, 96.400002], FinalFingerPos=[70.800002, -39.585302, -14.102874], Midi=[None]
20200214_104917,1.220875,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=4, Coord=[-44.727955, -16.760197, 98.500008], FinalFingerPos=[72.900008, -39.647955, -14.460197], Midi=[None]
20200214_104917,1.220899,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=5, Coord=[-44.573845, -17.049459, 100.200012], FinalFingerPos=[74.600012, -39.493845, -14.749459], Midi=[None]
20200214_104917,1.220922,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=6, Coord=[-44.518997, -17.389769, 102.200005], FinalFingerPos=[76.600005, -39.438997, -15.089769], Midi=[None]
20200214_104917,1.220945,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=7, Coord=[-44.597725, -17.798138, 104.599998], FinalFingerPos=[78.999998, -39.517725, -15.498138], Midi=[None]
20200214_104917,1.220968,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=8, Coord=[-44.632092, -18.206509, 107.000008], FinalFingerPos=[81.400008, -39.552092, -15.906509], Midi=[None]
20200214_104917,1.220991,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=9, Coord=[-44.377369, -18.512785, 108.800003], FinalFingerPos=[83.200003, -39.297369, -16.212785], Midi=[None]
20200214_104917,1.221015,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=10, Coord=[-44.368420, -18.938171, 111.300003], FinalFingerPos=[85.700003, -39.288420, -16.638171], Midi=[None]
20200214_104917,1.221038,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=11, Coord=[-44.546898, -19.465649, 114.400009], FinalFingerPos=[88.800009, -39.466898, -17.165649], Midi=[None]
20200214_104917,1.221061,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=12, Coord=[-44.744102, -20.027159, 117.700005], FinalFingerPos=[92.100005, -39.664102, -17.727159], Midi=[None]
20200214_104917,1.221084,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=13, Coord=[-44.657772, -20.486576, 120.400009], FinalFingerPos=[94.800009, -39.577772, -18.186576], Midi=[None]
20200214_104917,1.221107,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=14, Coord=[-44.557697, -20.963009, 123.200012], FinalFingerPos=[97.600012, -39.477697, -18.663009], Midi=[None]
20200214_104917,1.221130,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=15, Coord=[-44.511585, -21.490484, 126.300003], FinalFingerPos=[100.700003, -39.431585, -19.190484], Midi=[None]
20200214_104917,1.221154,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=16, Coord=[-44.476814, -22.051994, 129.600006], FinalFingerPos=[104.000006, -39.396814, -19.751994], Midi=[None]
20200214_104917,1.221177,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=17, Coord=[-44.180683, -22.511412, 132.300003], FinalFingerPos=[106.700003, -39.100683, -20.211412], Midi=[None]
20200214_104917,1.221200,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=18, Coord=[-43.996994, -23.055904, 135.500000], FinalFingerPos=[109.900000, -38.916994, -20.755904], Midi=[None]
20200214_104917,1.221223,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=19, Coord=[-43.754150, -23.600399, 138.700012], FinalFingerPos=[113.100012, -38.674150, -21.300399], Midi=[None]
20200214_104917,1.221246,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=20, Coord=[-43.697136, -24.281015, 142.700012], FinalFingerPos=[117.100012, -38.617136, -21.981015], Midi=[None]
20200214_104917,1.221272,DEBUG!,3,1,1,0,In MC Loop, Realsense, Idx=21, Coord=[-43.744366, -25.063726, 147.300003], FinalFingerPos=[121.700003, -38.664366, -22.763726], Midi=[None]
